date_time,temp,rH
196812100600,-3.888888889,59.83204824
196812100900,-5,56.94609885
196812101200,-5.555555556,62.10103683
196812101500,-5.555555556,64.91702313
196812101800,-5.555555556,67.84631957
196812102100,-4.444444444,59.68688363
196812110000,-3.333333333,62.65662169
196812110300,-1.666666667,63.06629505
196812110600,-2.777777778,57.5487649
196812110900,-4.444444444,62.3801768
196812111200,-7.222222222,64.51558659
196812111500,-6.111111111,64.78388743
196812111800,-5.555555556,59.39452225
196812112100,-4.444444444,59.68688363
196812120000,-2.777777778,52.69774145
196812120300,-2.777777778,57.5487649
196812120600,-3.888888889,62.51873443
196812120900,-3.888888889,57.2487717
196812121200,-5,54.45253918
196812121500,-5,54.45253918
196812121800,-3.888888889,43.73241832
196812122100,-2.777777778,48.21473669
196812130000,-2.777777778,30.50739441
196812130300,-3.333333333,48.04844704
196812130600,-3.333333333,50.24874241
196812130900,-2.777777778,33.49196062
196812131200,-3.333333333,50.24874241
196812131500,-3.333333333,50.24874241
196812131800,-2.222222222,36.9096992
196812132100,-1.111111111,26.98133491
196812140000,-1.111111111,42.64205395
196812140300,-1.111111111,46.60691084
196812140600,-1.111111111,40.77484078
196812140900,-2.222222222,55.22979205
196812141200,-3.888888889,50.08505196
196812141500,-5,59.54104265
196812141800,-5,59.54104265
196812142100,-2.222222222,46.27188588
196812150000,-1.111111111,46.60691084
196812150300,-1.111111111,48.70998722
196812150600,-2.222222222,48.38042264
196812150900,-2.777777778,48.21473669
196812151200,-4.444444444,59.68688363
196812151500,-7.222222222,56.33262841
196812151800,-5.555555556,59.39452225
196812152100,-3.333333333,50.24874241
196812160000,-2.222222222,57.69776335
196812160300,-1.111111111,46.60691084
196812160600,-0.555555556,46.77355746
196812160900,-2.222222222,52.85634158
196812161200,-3.888888889,52.37861012
196812161500,-6.111111111,54.13699614
196812161800,-5,47.54594692
196812162100,-1.111111111,55.53609914
196812170000,-0.555555556,55.68827746
196812170300,-0.555555556,40.94685042
196812170600,-1.666666667,46.43968716
196812170900,-1.666666667,40.60234185
196812171200,-5.555555556,67.84631957
196812171500,-7.222222222,58.95085381
196812171800,-6.111111111,64.78388743
196812172100,-3.888888889,59.83204824
196812180000,-1.666666667,53.01430051
196812180300,-1.111111111,55.53609914
196812180600,-1.666666667,53.01430051
196812180900,-2.777777778,62.79384196
196812181200,-3.888888889,71.23562724
196812181500,-6.111111111,80.69596198
196812181800,-5.555555556,88.03105396
196812182100,-3.888888889,71.23562724
196812190000,-2.777777778,60.12036067
196812190300,-1.666666667,55.38327144
196812190600,-1.111111111,55.53609914
196812190900,-2.222222222,60.26351461
196812191200,-3.888888889,54.76542066
196812191500,-4.444444444,68.0939424
196812191800,-3.333333333,62.65662169
196812192100,-1.666666667,65.83037602
196812200000,-2.222222222,62.93039863
196812200300,-0.555555556,58.14079858
196812200600,0,58.28716597
196812200900,-1.111111111,63.20153459
196812201200,-3.333333333,59.97653957
196812201500,-7.222222222,64.51558659
196812201800,-3.888888889,50.08505196
196812202100,-2.222222222,65.70186398
196812210000,-1.111111111,55.53609914
196812210300,1.111111111,58.5779505
196812210600,0.555555556,58.43288237
196812210900,-1.666666667,53.01430051
196812211200,-3.333333333,54.92086896
196812211500,-5.555555556,67.84631957
196812211800,-3.888888889,71.23562724
196812212100,-1.666666667,65.83037602
196812220000,-1.111111111,65.95824208
196812220300,-0.555555556,71.90457511
196812220600,-1.666666667,55.38327144
196812220900,-2.777777778,74.5780041
196812221200,-2.777777778,52.69774145
196812221500,-2.777777778,52.69774145
196812221800,-2.777777778,55.07565866
196812222100,-1.666666667,60.40600444
196812230000,-0.555555556,53.32830231
196812230300,0,63.47005644
196812230600,-1.666666667,57.84609998
196812230900,-2.222222222,60.26351461
196812231200,-2.222222222,52.85634158
196812231500,-2.777777778,52.69774145
196812231800,-2.222222222,50.57424443
196812232100,-1.666666667,60.40600444
196812240000,-0.555555556,74.98144419
196812240300,-1.666666667,60.40600444
196812240600,-1.666666667,57.84609998
196812240900,-2.777777778,57.5487649
196812241200,-2.777777778,62.79384196
196812241500,-2.222222222,62.93039863
196812241800,-2.222222222,52.85634158
196812242100,-3.333333333,54.92086896
196812250000,-3.333333333,71.34863809
196812250300,-3.888888889,77.63248325
196812250600,-3.888888889,71.23562724
196812250900,-3.888888889,74.37285627
196812251200,-3.333333333,62.65662169
196812251500,-2.777777778,62.79384196
196812251800,-2.777777778,71.46103591
196812252100,-0.555555556,48.87386782
196812260000,0,69.05886778
196812260300,0.555555556,69.1766699
196812260600,-2.222222222,62.93039863
196812260900,-2.222222222,60.26351461
196812261200,-1.666666667,50.73605879
196812261500,-1.666666667,65.83037602
196812261800,-1.666666667,65.83037602
196812262100,0,69.05886778
196812270000,0,58.28716597
196812270300,-1.111111111,65.95824208
196812270600,-1.111111111,68.82141036
196812270900,-1.666666667,60.40600444
196812271200,-3.333333333,71.34863809
196812271500,-3.333333333,68.33897799
196812271800,-3.333333333,71.34863809
196812272100,-1.666666667,65.83037602
196812280000,0,60.82951985
196812280300,0,66.21205058
196812280600,-0.555555556,53.32830231
196812280900,-1.666666667,53.01430051
196812281200,-3.333333333,50.24874241
196812281500,-6.111111111,64.78388743
196812281800,-3.888888889,65.31241582
196812282100,-2.222222222,65.70186398
196812290000,-1.111111111,57.99377749
196812290300,-0.555555556,58.14079858
196812290600,-0.555555556,63.33612061
196812290900,-0.555555556,58.14079858
196812291200,-3.888888889,65.31241582
196812291500,-4.444444444,57.09777158
196812291800,3.333333333,43.9928792
196812292100,2.222222222,58.8661528
196812300000,1.666666667,47.43438495
196812300300,3.333333333,36.9809534
196812300600,2.222222222,45.59034867
196812300900,1.111111111,47.27004066
196812301200,0,35.94990005
196812301500,-4.444444444,59.68688363
196812301800,-3.888888889,59.83204824
196812302100,-3.333333333,65.44288751
196812310000,0.555555556,53.63976214
196812310300,1.666666667,43.49023647
196812310600,2.777777778,56.58784175
196812310900,1.111111111,53.79454367
196812311200,-1.666666667,57.84609998
196812311500,-2.777777778,62.79384196
196812311800,-2.222222222,65.70186398
196812312100,-1.666666667,68.7017476
196901010000,0.555555556,69.1766699
196901010300,0.555555556,69.1766699
196901010600,-0.555555556,63.33612061
196901010900,-1.111111111,57.99377749
196901011200,-1.666666667,57.84609998
196901011500,-2.222222222,57.69776335
196901011800,-2.777777778,60.12036067
196901012100,-1.111111111,65.95824208
196901020000,1.666666667,49.52340325
196901020300,1.666666667,53.94869555
196901020600,2.222222222,54.10221976
196901020900,0,60.82951985
196901021200,-2.777777778,68.46053521
196901021500,-2.777777778,65.57270235
196901021800,-1.666666667,63.06629505
196901022100,0.555555556,69.1766699
196901030000,-0.555555556,58.14079858
196901030300,-0.555555556,55.68827746
196901030600,0,49.03714865
196901030900,0,46.93962756
196901031200,-1.666666667,55.38327144
196901031500,-2.222222222,52.85634158
196901031800,-1.666666667,53.01430051
196901032100,0,66.21205058
196901040000,2.777777778,49.84459424
196901040300,1.111111111,53.79454367
196901040600,0,60.82951985
196901040900,-1.666666667,53.01430051
196901041200,-2.777777778,57.5487649
196901041500,-3.333333333,57.39910191
196901041800,-1.111111111,53.17162012
196901042100,-0.555555556,58.14079858
196901050000,1.111111111,49.36191527
196901050300,1.111111111,66.46331802
196901050600,0.555555556,72.12276741
196901050900,-0.555555556,68.94044917
196901051200,-2.222222222,62.93039863
196901051500,-5,54.45253918
196901051800,-3.888888889,59.83204824
196901052100,-1.111111111,65.95824208
196901060000,1.666666667,69.41043947
196901060300,1.666666667,56.2905438
196901060600,0.555555556,72.12276741
196901060900,-0.555555556,53.32830231
196901061200,-2.777777778,62.79384196
196901061500,-3.333333333,71.34863809
196901061800,-3.333333333,50.24874241
196901062100,0,60.82951985
196901070000,1.111111111,69.29385924
196901070300,0.555555556,72.12276741
196901070600,0,72.01396618
196901070900,-1.111111111,57.99377749
196901071200,-3.333333333,71.34863809
196901071500,-6.666666667,67.59607838
196901071800,-2.222222222,60.26351461
196901072100,-2.222222222,65.70186398
196901080000,0.555555556,60.9693838
196901080300,2.222222222,56.4395104
196901080600,1.111111111,61.1085989
196901080900,0,63.47005644
196901081200,-2.777777778,62.79384196
196901081500,-5,59.54104265
196901081800,-2.222222222,65.70186398
196901082100,-0.555555556,71.90457511
196901090000,1.111111111,63.73599087
196901090300,2.222222222,56.4395104
196901090600,2.222222222,54.10221976
196901090900,0,51.21777262
196901091200,-2.777777778,62.79384196
196901091500,-2.222222222,57.69776335
196901091800,-1.111111111,55.53609914
196901092100,0,60.82951985
196901100000,1.111111111,61.1085989
196901100300,1.111111111,63.73599087
196901100600,1.666666667,58.72237307
196901100900,0.555555556,53.63976214
196901101200,-3.333333333,65.44288751
196901101500,-3.888888889,65.31241582
196901101800,-1.111111111,55.53609914
196901102100,0,60.82951985
196901110000,0.555555556,69.1766699
196901110300,1.666666667,63.8679961
196901110600,2.222222222,61.38509468
196901110900,1.111111111,56.14093956
196901111200,-1.111111111,63.20153459
196901111500,1.666666667,30.47400952
196901111800,0.555555556,66.33800016
196901112100,1.666666667,72.33861538
196901120000,2.222222222,63.99936441
196901120300,2.222222222,58.8661528
196901120600,0.555555556,60.9693838
196901120900,0.555555556,58.43288237
196901121200,-1.111111111,68.82141036
196901121500,-1.111111111,74.88143141
196901121800,-1.666666667,84.7974627
196901122100,-0.555555556,71.90457511
196901130000,1.666666667,56.2905438
196901130300,2.777777778,59.00929241
196901130600,1.111111111,56.14093956
196901130900,0.555555556,51.37710575
196901131200,-2.222222222,77.90598211
196901131500,-3.333333333,62.65662169
196901131800,-2.222222222,52.85634158
196901132100,-1.111111111,65.95824208
196901140000,0.555555556,60.9693838
196901140300,0.555555556,69.1766699
196901140600,0,60.82951985
196901140900,0,69.05886778
196901141200,0,44.92243943
196901141500,-2.222222222,52.85634158
196901141800,-2.222222222,42.29913204
196901142100,0.555555556,60.9693838
196901150000,1.666666667,56.2905438
196901150300,2.222222222,56.4395104
196901150600,1.666666667,63.8679961
196901150900,-1.111111111,65.95824208
196901151200,-1.666666667,60.40600444
196901151500,-5,45.42419958
196901151800,-2.777777778,46.10350651
196901152100,0.555555556,51.37710575
196901160000,1.666666667,56.2905438
196901160300,1.111111111,58.5779505
196901160600,0.555555556,69.1766699
196901160900,0,69.05886778
196901161200,-3.333333333,71.34863809
196901161500,-5.555555556,67.84631957
196901161800,-4.444444444,68.0939424
196901162100,0,60.82951985
196901170000,0,58.28716597
196901170300,0.555555556,69.1766699
196901170600,0,60.82951985
196901170900,-1.666666667,68.7017476
196901171200,-2.222222222,46.27188588
196901171500,-2.222222222,57.69776335
196901171800,-1.666666667,55.38327144
196901172100,-1.111111111,63.20153459
196901180000,0.555555556,53.63976214
196901180300,0.555555556,53.63976214
196901180600,-1.111111111,46.60691084
196901180900,-2.222222222,42.29913204
196901181200,-1.666666667,46.43968716
196901181500,-2.222222222,46.27188588
196901181800,-1.111111111,40.77484078
196901182100,-1.111111111,46.60691084
196901190000,-1.111111111,55.53609914
196901190300,-1.666666667,53.01430051
196901190600,-2.222222222,55.22979205
196901190900,-2.777777778,55.07565866
196901191200,-2.777777778,60.12036067
196901191500,-2.777777778,71.46103591
196901191800,-2.777777778,71.46103591
196901192100,-2.222222222,71.57282464
196901200000,-3.333333333,74.47571909
196901200300,-4.444444444,71.12199943
196901200600,-4.444444444,71.12199943
196901200900,-4.444444444,62.3801768
196901201200,-4.444444444,68.0939424
196901201500,-5,71.00775067
196901201800,-3.333333333,74.47571909
196901202100,-3.333333333,77.72418091
196901210000,-1.111111111,81.41119793
196901210300,-1.111111111,78.08568317
196901210600,-0.555555556,71.90457511
196901210900,-2.222222222,74.67971523
196901211200,-1.111111111,57.99377749
196901211500,-1.666666667,65.83037602
196901211800,-1.111111111,65.95824208
196901212100,-1.111111111,78.08568317
196901220000,-0.555555556,78.17475555
196901220300,0,75.08089853
196901220600,0.555555556,60.9693838
196901220900,1.111111111,63.73599087
196901221200,0.555555556,66.33800016
196901221500,0.555555556,63.60334542
196901221800,0.555555556,66.33800016
196901222100,1.666666667,49.52340325
196901230000,2.222222222,47.59815531
196901230300,1.666666667,49.52340325
196901230600,2.777777778,43.82585431
196901230900,1.666666667,49.52340325
196901231200,1.111111111,36.29516037
196901231500,1.666666667,47.43438495
196901231800,1.666666667,53.94869555
196901232100,1.666666667,56.2905438
196901240000,2.222222222,72.44566961
196901240300,2.222222222,63.99936441
196901240600,2.222222222,40.01159268
196901240900,0,69.05886778
196901241200,-2.777777778,60.12036067
196901241500,-3.888888889,57.2487717
196901241800,-3.888888889,59.83204824
196901242100,-2.222222222,62.93039863
196901250000,1.111111111,56.14093956
196901250300,0.555555556,72.12276741
196901250600,0.555555556,72.12276741
196901250900,-1.111111111,68.82141036
196901251200,-2.222222222,65.70186398
196901251500,-2.777777778,60.12036067
196901251800,-3.888888889,62.51873443
196901252100,-1.666666667,63.06629505
196901260000,0,63.47005644
196901260300,0.555555556,63.60334542
196901260600,-1.111111111,71.79459038
196901260900,-1.666666667,74.78085637
196901261200,-1.111111111,65.95824208
196901261500,-1.666666667,65.83037602
196901261800,-1.666666667,65.83037602
196901262100,-1.111111111,65.95824208
196901270000,-0.555555556,58.14079858
196901270300,-0.555555556,60.68900401
196901270600,-1.666666667,65.83037602
196901270900,-1.666666667,65.83037602
196901271200,-2.222222222,65.70186398
196901271500,-2.222222222,68.58145715
196901271800,-2.222222222,68.58145715
196901272100,-1.666666667,74.78085637
196901280000,-0.555555556,58.14079858
196901280300,-0.555555556,58.14079858
196901280600,-1.111111111,48.70998722
196901280900,-1.666666667,55.38327144
196901281200,-2.777777778,62.79384196
196901281500,-3.333333333,62.65662169
196901281800,-3.333333333,65.44288751
196901282100,-0.555555556,58.14079858
196901290000,-0.555555556,55.68827746
196901290300,-1.666666667,53.01430051
196901290600,-1.666666667,55.38327144
196901290900,-1.666666667,57.84609998
196901291200,-2.777777778,65.57270235
196901291500,-2.777777778,68.46053521
196901291800,-3.333333333,71.34863809
196901292100,-2.777777778,77.81534592
196901300000,-1.666666667,74.78085637
196901300300,-1.666666667,77.99609327
196901300600,-2.222222222,68.58145715
196901300900,-2.777777778,68.46053521
196901301200,-2.777777778,62.79384196
196901301500,-2.777777778,65.57270235
196901301800,-2.222222222,62.93039863
196901302100,-2.222222222,62.93039863
196901310000,-1.666666667,60.40600444
196901310300,-2.222222222,62.93039863
196901310600,-1.666666667,63.06629505
196901310900,-2.777777778,74.5780041
196901311200,-3.333333333,74.47571909
196901311500,-2.777777778,62.79384196
196901311800,-3.333333333,59.97653957
196901312100,-1.666666667,68.7017476
196902010000,-2.222222222,65.70186398
196902010300,-2.222222222,68.58145715
196902010600,-2.222222222,68.58145715
196902010900,-2.777777778,68.46053521
196902011200,-2.777777778,65.57270235
196902011500,-3.333333333,68.33897799
196902011800,-3.333333333,71.34863809
196902012100,-2.222222222,57.69776335
196902020000,-1.666666667,50.73605879
196902020300,-2.777777778,60.12036067
196902020600,-2.222222222,62.93039863
196902020900,-2.777777778,65.57270235
196902021200,-3.333333333,54.92086896
196902021500,-3.333333333,71.34863809
196902021800,-3.333333333,74.47571909
196902022100,-1.666666667,63.06629505
196902030000,-1.666666667,65.83037602
196902030300,-1.666666667,71.68400817
196902030600,-2.222222222,71.57282464
196902030900,-2.222222222,71.57282464
196902031200,-3.333333333,74.47571909
196902031500,-3.888888889,65.31241582
196902031800,-3.888888889,59.83204824
196902032100,-2.222222222,52.85634158
196902040000,-1.666666667,65.83037602
196902040300,-0.555555556,55.68827746
196902040600,-1.666666667,65.83037602
196902040900,-2.222222222,57.69776335
196902041200,-3.333333333,59.97653957
196902041500,-3.333333333,74.47571909
196902041800,-3.333333333,71.34863809
196902042100,-2.222222222,71.57282464
196902050000,-2.222222222,60.26351461
196902050300,-2.777777778,62.79384196
196902050600,-3.333333333,62.65662169
196902050900,-3.888888889,62.51873443
196902051200,-4.444444444,49.92073337
196902051500,-5.555555556,59.39452225
196902051800,-5.555555556,62.10103683
196902052100,-3.888888889,68.21678166
196902060000,-4.444444444,34.55349792
196902060300,-4.444444444,41.60705251
196902060600,-4.444444444,41.60705251
196902060900,-4.444444444,43.56021421
196902061200,-6.111111111,30.91931689
196902061500,-6.111111111,45.08106755
196902061800,-6.111111111,54.13699614
196902062100,-5,59.54104265
196902070000,-3.888888889,20.49047736
196902070300,-3.888888889,16.78935152
196902070600,-3.888888889,47.88155277
196902070900,-5,41.43273694
196902071200,-5.555555556,41.25790446
196902071500,-6.111111111,43.04030294
196902071800,-5.555555556,43.21415629
196902072100,-5,56.94609885
196902080000,-3.333333333,18.70933104
196902080300,-3.888888889,26.13781703
196902080600,-5,36.03207684
196902080900,-5.555555556,54.29510148
196902081200,-5.555555556,49.59020652
196902081500,-5,45.42419958
196902081800,-5.555555556,59.39452225
196902082100,-4.444444444,59.68688363
196902090000,-2.777777778,22.92785409
196902090300,-2.222222222,33.66641287
196902090600,-3.333333333,26.30679855
196902090900,-3.888888889,24.90792676
196902091200,-4.444444444,31.4452243
196902091500,-3.333333333,17.8026277
196902091800,-2.222222222,18.1015309
196902092100,-1.111111111,24.55421822
196902100000,-1.111111111,38.9809457
196902100300,-1.111111111,38.9809457
196902100600,-1.111111111,37.25784427
196902100900,-2.222222222,52.85634158
196902101200,-2.222222222,25.40878879
196902101500,-2.777777778,62.79384196
196902101800,-1.666666667,77.99609327
196902102100,-1.111111111,55.53609914
196902110000,0,29.96288872
196902110300,0.555555556,33.00699295
196902110600,-1.111111111,40.77484078
196902110900,-1.666666667,37.08398111
196902111200,-2.222222222,32.14237567
196902111500,-1.666666667,38.80756873
196902111800,-2.777777778,50.4118061
196902112100,-1.111111111,26.98133491
196902120000,-0.555555556,29.79203345
196902120300,-1.111111111,46.60691084
196902120600,-2.222222222,50.57424443
196902120900,-2.777777778,62.79384196
196902121200,-1.666666667,38.80756873
196902121500,-0.555555556,31.19756885
196902121800,-1.111111111,34.01429086
196902122100,0,42.98289219
196902130000,0,51.21777262
196902130300,-0.555555556,58.14079858
196902130600,0,35.94990005
196902130900,-0.555555556,60.68900401
196902131200,0,60.82951985
196902131500,0.555555556,45.09024142
196902131800,0.555555556,45.09024142
196902132100,0.555555556,37.77690315
196902140000,0.555555556,37.77690315
196902140300,1.666666667,38.12081651
196902140600,1.666666667,38.12081651
196902140900,0.555555556,37.77690315
196902141200,-4.444444444,52.21807523
196902141500,-5.555555556,67.84631957
196902141800,-4.444444444,74.26941167
196902142100,-2.777777778,68.46053521
196902150000,-2.222222222,65.70186398
196902150300,-3.333333333,48.04844704
196902150600,-3.333333333,52.53849825
196902150900,-4.444444444,74.26941167
196902151200,-4.444444444,59.68688363
196902151500,-5,54.45253918
196902151800,-5,59.54104265
196902152100,-5.555555556,62.10103683
196902160000,-5.555555556,56.79375084
196902160300,-6.111111111,49.42399564
196902160600,-6.666666667,40.90669196
196902160900,-6.666666667,42.8659004
196902161200,-6.666666667,37.22691425
196902161500,-6.111111111,30.91931689
196902161800,-6.666666667,51.56943209
196902162100,-6.111111111,54.13699614
196902170000,-4.444444444,45.59489549
196902170300,-3.888888889,47.88155277
196902170600,-3.888888889,41.78085045
196902170900,-4.444444444,39.73254153
196902171200,-4.444444444,47.71405302
196902171500,-5.555555556,67.84631957
196902171800,-4.444444444,36.20842286
196902172100,-4.444444444,57.09777158
196902180000,-4.444444444,43.56021421
196902180300,-4.444444444,45.59489549
196902180600,-5,43.38746013
196902180900,-5,36.03207684
196902181200,-4.444444444,36.20842286
196902181500,-3.888888889,33.14204384
196902181800,-3.888888889,36.38436021
196902182100,-3.888888889,36.38436021
196902190000,-3.333333333,40.08191869
196902190300,-3.333333333,40.08191869
196902190600,-3.333333333,34.90486555
196902190900,-3.888888889,36.38436021
196902191200,-4.444444444,49.92073337
196902191500,-5,34.37725852
196902191800,-5.555555556,34.20065229
196902192100,-4.444444444,43.56021421
196902200000,-3.888888889,36.38436021
196902200300,-2.777777778,50.4118061
196902200600,-3.333333333,43.90407229
196902200900,-4.444444444,43.56021421
196902201200,-5,41.43273694
196902201500,-5.555555556,43.21415629
196902201800,-6.111111111,51.73257196
196902202100,-5.555555556,56.79375084
196902210000,-5.555555556,49.59020652
196902210300,-5,43.38746013
196902210600,-5.555555556,43.21415629
196902210900,-6.666666667,51.56943209
196902211200,-7.222222222,35.32265129
196902211500,-7.777777778,46.69629424
196902211800,-7.222222222,40.73031364
196902212100,-6.666666667,40.90669196
196902220000,-6.111111111,29.46443766
196902220300,-5.555555556,32.6146826
196902220600,-5.555555556,34.20065229
196902220900,-5.555555556,34.20065229
196902221200,-6.666666667,29.28976312
196910311200,-11.11111111,37.59608877
196910311500,-12.77777778,52.18686217
196910311800,-10.55555556,55.39179221
196910312100,-9.444444444,50.74386458
196911010000,-8.888888889,50.91029941
196911010300,-8.888888889,38.31581672
196911010600,-9.444444444,41.98566383
196911010900,-10.55555556,41.62974106
196911011200,-11.11111111,37.59608877
196911011500,-11.66666667,41.27163861
196911011800,-12.77777778,54.75056983
196911012100,-8.888888889,67.0876148
196911020000,-8.333333333,36.69205711
196911020300,-8.888888889,36.51290218
196911020600,-8.888888889,27.20330411
196911020900,-11.66666667,41.27163861
196911021200,-8.333333333,61.39121674
196911021500,-16.11111111,34.14555024
196911021800,-14.44444444,31.32751625
196911022100,-11.66666667,35.61070769
196911030000,-7.777777778,44.56201564
196911030300,-8.333333333,53.49785414
196911030600,-9.444444444,50.74386458
196911030900,-11.11111111,37.59608877
196911031200,-11.66666667,37.41499126
196911031500,-12.22222222,28.97039711
196911031800,-11.66666667,20.32714363
196911032100,-10.55555556,48.07141022
196911040000,-8.888888889,18.11334899
196911040300,-9.444444444,28.41300285
196911040600,-9.444444444,34.6068756
196911040900,-11.66666667,37.41499126
196911041200,-12.22222222,13.84756242
196911041500,-12.22222222,23.59043836
196911041800,-16.11111111,18.01680582
196911042100,-10,43.86181453
196911050000,-8.888888889,25.87840869
196911050300,-8.888888889,23.40109558
196911050600,-10,25.53390503
196911050900,-11.11111111,23.93113432
196911051200,-10,21.91388002
196911051500,-9.444444444,18.91882818
196911051800,-10,26.85491264
196911052100,-8.333333333,31.72932895
196911060000,-6.666666667,26.56586201
196911060300,-6.666666667,44.90863094
196911060600,-7.222222222,37.04906522
196911060900,-9.444444444,19.92379124
196911061200,-10,25.53390503
196911061500,-9.444444444,
196911061800,-8.888888889,21.13901912
196911062100,-8.333333333,61.39121674
196911070000,-8.333333333,40.37601754
196911070300,-7.777777778,48.92155827
196911070600,-9.444444444,58.34959782
196911070900,-10.55555556,48.07141022
196911071200,-10.55555556,41.62974106
196911071500,-12.77777778,49.7312587
196911071800,-12.22222222,49.90170028
196911072100,-10,50.57676582
196911080000,-8.888888889,58.5009601
196911080300,-8.333333333,46.52453431
196911080600,-8.888888889,64.10800576
196911080900,-10.55555556,39.66129734
196911081200,-15.55555556,40.00121629
196911081500,-13.88888889,33.15697032
196911081800,-11.11111111,41.45096192
196911082100,-8.888888889,31.55132579
196911090000,-6.666666667,40.90669196
196911090300,-5.555555556,35.85532437
196911090600,-7.222222222,53.81877367
196911090900,-7.222222222,56.33262841
196911091200,-7.777777778,36.87077883
196911091500,-5.555555556,39.38123222
196911091800,-7.777777778,51.24118377
196911092100,-4.444444444,59.68688363
196911100000,-4.444444444,47.71405302
196911100300,-7.222222222,51.4056366
196911100600,-7.777777778,46.69629424
196911100900,-7.777777778,36.87077883
196911101200,-7.777777778,28.93972359
196911101500,-7.777777778,30.39090823
196911101800,-9.444444444,27.0291909
196911102100,-7.777777778,36.87077883
196911110000,-6.111111111,41.08255586
196911110300,-5,28.41707157
196911110600,-5.555555556,49.59020652
196911110900,-7.777777778,44.56201564
196911111200,-10,46.00558475
196911111500,-13.88888889,44.77323744
196911111800,-12.22222222,33.70348605
196911112100,-10,43.86181453
196911120000,-9.444444444,70.07092164
196911120300,-8.333333333,61.39121674
196911120600,-6.666666667,56.48701829
196911120900,-10,53.01137993
196911121200,-12.22222222,54.91193693
196911121500,-10.55555556,55.39179221
196911121800,-10,58.19753157
196911122100,-9.444444444,44.03773615
196911130000,-8.333333333,46.52453431
196911130300,-8.333333333,40.37601754
196911130600,-8.333333333,56.0217882
196911130900,-8.888888889,46.35216312
196911131200,-10,25.53390503
196911131500,-11.11111111,45.65655516
196911131800,-10,28.23700401
196911132100,-10,48.24272021
196911140000,-7.777777778,51.24118377
196911140300,-7.777777778,51.24118377
196911140600,-8.333333333,42.33940136
196911140900,-8.888888889,48.5834175
196911141200,-9.444444444,50.74386458
196911141500,-8.888888889,44.2130769
196911141800,-8.333333333,36.69205711
196911142100,-7.777777778,48.92155827
196911150000,-7.222222222,42.69094901
196911150300,-6.666666667,39.02800083
196911150600,-7.222222222,51.4056366
196911150900,-8.333333333,34.96554705
196911151200,-9.444444444,48.41338896
196911151500,-9.444444444,48.41338896
196911151800,-9.444444444,58.34959782
196911152100,-8.888888889,61.24717325
196911160000,-7.777777778,53.65865213
196911160300,-7.222222222,38.85066775
196911160600,-7.777777778,48.92155827
196911160900,-8.888888889,46.35216312
196911161200,-9.444444444,44.03773615
196911161500,-8.888888889,46.35216312
196911161800,-8.888888889,50.91029941
196911162100,-8.888888889,61.24717325
196911170000,-8.888888889,67.0876148
196911170300,-9.444444444,66.95881291
196911170600,-9.444444444,58.34959782
196911170900,-9.444444444,46.1791801
196911171200,-8.333333333,27.37724734
196911171500,-9.444444444,36.3333162
196911171800,-9.444444444,58.34959782
196911172100,-7.777777778,42.51544918
196911180000,-6.111111111,41.08255586
196911180300,-5.555555556,43.21415629
196911180600,-6.111111111,
196911180900,-7.222222222,49.08967273
196911181200,-8.888888889,48.5834175
196911181500,-10,37.95688888
196911181800,-9.444444444,29.86010182
196911182100,-7.777777778,36.87077883
196911190000,-6.666666667,33.84635031
196911190300,-6.111111111,35.67816772
196911190600,-4.444444444,43.56021421
196911190900,-6.666666667,40.90669196
196911191200,-9.444444444,34.6068756
196911191500,-9.444444444,44.03773615
196911191800,-7.777777778,28.93972359
196911192100,-5,25.79947058
196911200000,-3.333333333,28.93431418
196911200300,-3.888888889,36.38436021
196911200600,-4.444444444,41.60705251
196911200900,-5,45.42419958
196911201200,-6.666666667,39.02800083
196911201500,-6.666666667,44.90863094
196911201800,-6.111111111,37.40432393
196911202100,-5,34.37725852
196911210000,-4.444444444,32.96658519
196911210300,-4.444444444,47.71405302
196911210600,-4.444444444,47.71405302
196911210900,-5,27.07993313
196911211200,-5,22.2772759
196911211500,-5,31.27020589
196911211800,-4.444444444,22.43993375
196911212100,-2.777777778,20.80577843
196911220000,-2.777777778,30.50739441
196911220300,-2.222222222,38.63373742
196911220600,-2.777777778,30.50739441
196911220900,-4.444444444,29.98703068
196911221200,-7.777777778,46.69629424
196911221500,-10,55.55033721
196911221800,-8.888888889,44.2130769
196911222100,-3.333333333,31.79439126
196911230000,-2.777777778,31.96853296
196911230300,-2.222222222,42.29913204
196911230600,-2.222222222,52.85634158
196911230900,-3.333333333,28.93431418
196911231200,-7.222222222,64.51558659
196911231500,-8.333333333,51.07607193
196911231800,-6.666666667,51.56943209
196911232100,-5.555555556,43.21415629
196911240000,-5,37.75781769
196911240300,-5.555555556,62.10103683
196911240600,-5.555555556,51.89505793
196911240900,-6.111111111,47.20791252
196911241200,-7.222222222,46.86744348
196911241500,-7.222222222,44.73561368
196911241800,-6.111111111,41.08255586
196911242100,-5.555555556,43.21415629
196911250000,-3.333333333,30.33419397
196911250300,-3.333333333,33.31716998
196911250600,-3.333333333,36.55988676
196911250900,-6.111111111,34.02368195
196911251200,-8.333333333,44.38783673
196911251500,-8.888888889,48.5834175
196911251800,-7.777777778,42.51544918
196911252100,-6.111111111,45.08106755
196911260000,-5,52.05689176
196911260300,-3.333333333,48.04844704
196911260600,-3.333333333,50.24874241
